source_id,total_score,percentile_rank,latent_distance,candidate_type,feature_flags,error_ra,error_dec,error_parallax,error_parallax_error,error_pmra,error_pmdec,error_radial_velocity,error_radial_velocity_error,error_ruwe,error_astrometric_excess_noise,error_astrometric_excess_noise_sig,error_ipd_frac_multi_peak,error_ipd_gof_harmonic_amplitude,error_visibility_periods_used,error_non_single_star,error_duplicated_source,error_distance,error_tangential_velocity,error_total_velocity
34649184804364800,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.5641,4.2377,24.1425,1.6653,0.2962,4.7524,0.1217,6.4591,22.4257,34.7462,128.4770,3.4388,0.8159,139.7864,25.6518,6.9238,1.5267,13.6568,5.9377
28243640514586112,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.2255,4.1481,19.5054,1.2099,0.6561,2.8906,0.0165,4.2259,16.2965,26.9997,96.2887,2.7868,0.6514,105.9686,21.3407,5.3854,0.4315,8.7445,2.6924
28689767357622784,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.5160,4.4926,21.6515,1.4463,1.1158,3.2821,0.9731,7.8263,18.4967,31.0207,112.7697,3.1235,0.7310,124.0382,25.6217,6.1844,1.3272,10.8077,3.8889
29737082247659904,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,15.9719,30.3926,125.8089,10.5445,3.0850,20.1852,1.0289,30.2859,87.4460,182.4331,754.1003,2.5997,3.7680,753.7919,147.3447,36.1569,4.5525,64.2155,25.5193
30818555012562176,0.7000,94.17,0.0000,quality_issue,astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star,0.0796,0.8246,0.7283,0.0811,1.5082,0.1546,0.1201,0.2486,0.0296,1.6665,9.4214,85.2570,0.0488,2.7473,0.8179,0.0893,1.3864,1.6725,0.3228
32572452153083776,0.7000,94.17,0.0000,kinematic_outlier,astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|tangential_velocity,0.6478,1.3427,0.5702,0.0047,0.5420,0.6244,0.0873,0.6043,0.3442,0.2908,2.0215,25.5667,0.0753,6.8018,0.2827,0.1774,1.0956,2.1142,0.0339
33088221890308992,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|total_velocity,0.3834,0.6554,5.0877,1.1296,0.4966,0.5990,0.2137,1.1916,12.2471,7.9770,48.8836,66.1479,0.3738,20.4184,5.8151,1.5957,1.6085,0.6265,1.6323
33141999176254080,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,8.6048,14.2512,61.4981,5.0270,1.8657,9.3926,0.4075,12.7244,23.2807,89.9900,368.5361,8.6089,2.2427,368.3940,72.6572,17.8590,3.3800,30.7705,11.6707
27441924739234688,0.7000,94.17,0.0000,quality_issue,ipd_frac_multi_peak|visibility_periods_used,0.4380,0.3013,0.3446,0.0937,0.9088,0.5185,0.0314,0.4388,0.4434,0.1605,0.3832,27.4352,0.0467,4.0806,0.0192,0.0983,1.3572,1.5371,0.0743
28552289751760768,0.7000,94.17,0.0000,astrometric_binary,ra|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.0081,1.7933,9.7876,0.4724,0.1380,1.0340,0.2217,2.9842,12.9289,14.0356,45.2159,4.3019,0.4304,50.0360,11.7852,2.8114,1.1490,5.4902,2.2164
30833020462208384,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,5.6836,9.0448,41.6445,3.0607,1.0345,5.5888,0.9657,12.2928,31.1173,60.1815,231.8560,5.6589,1.2895,244.9505,49.1388,11.9524,2.0007,21.5605,8.4778
30914938374083840,0.7000,94.17,0.0000,astrometric_binary,ra|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.0226,1.5065,12.9715,0.5675,0.4867,1.4984,0.4037,3.2409,16.1618,16.8451,51.4547,1.8174,0.4570,63.5144,14.2755,3.3739,0.2795,6.5698,2.5946
33819126540182272,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,16.1768,29.5555,122.7445,10.0374,2.9909,20.1305,0.7366,23.2877,77.4730,179.4162,738.0958,16.2995,3.5983,743.2318,144.8969,35.5444,5.5724,63.8924,25.8240
33947322723482624,0.7000,94.17,0.0000,kinematic_outlier,ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star|tangential_velocity,0.0788,1.0008,0.3863,0.0929,0.5633,0.8412,0.1018,0.3221,1.4653,1.6070,5.4207,63.2644,0.0684,2.7222,0.7644,0.0563,1.8329,2.9824,0.3019
29028859320469248,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,3.5416,4.6424,23.3207,1.4488,0.4084,5.0090,3.1877,4.6517,22.4986,32.2176,118.0398,3.1841,0.7405,128.4498,26.6324,6.4162,0.2941,12.8733,5.6703
30543853200025344,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|distance|tangential_velocity,0.9748,0.8318,5.7719,0.9909,0.9821,0.4245,0.2846,0.0814,4.2627,9.9634,83.2859,198.6904,0.4684,28.8364,4.5813,0.1279,2.7945,3.3286,1.1074
32184805584797440,0.7000,94.17,0.0000,quality_issue,astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used,0.7292,1.0262,0.1964,0.0142,0.2445,0.6108,0.0640,0.5458,0.2755,0.0447,3.0541,27.5199,0.0783,4.7925,0.1871,0.1687,0.7160,1.1014,0.0166
33162649379180672,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,2.9721,2.2021,14.4408,0.8529,0.7430,1.6795,0.6497,3.2887,10.0869,20.2584,70.1591,2.2415,0.5390,78.1950,15.8273,4.0488,0.7829,5.4746,0.8844
33371380494070656,0.7000,94.17,0.0000,quality_issue,ruwe|astrometric_excess_noise|ipd_frac_multi_peak|visibility_periods_used|non_single_star,0.1955,0.7383,1.2820,0.1479,0.2667,0.5492,0.6097,3.1508,2.5511,2.9983,1.0795,109.1364,0.0306,3.1667,1.3611,0.0841,1.7947,0.9706,0.2575
34676917408591360,0.7000,94.17,0.0000,astrometric_binary,parallax|ruwe|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|distance,0.3625,1.5998,5.2158,0.0586,0.3395,0.0762,0.4546,3.8146,1.4452,0.6278,3.9706,13.7790,0.0663,2.6868,0.1765,0.1360,3.3002,1.1786,1.1400
29942282900421632,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,22.1853,43.4728,176.0100,14.4359,5.4107,28.0223,2.4721,32.4210,87.0965,258.3236,1073.5078,23.4444,5.1141,1066.3582,206.0389,51.1437,8.3929,90.5444,36.0473
30039624039234304,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,20.2734,42.2082,169.2044,14.4143,4.7499,26.0033,1.5216,31.8853,76.5970,249.6434,1065.6396,8.7538,5.0102,1021.8306,200.2739,49.4523,9.2596,86.4094,34.1719
30378995175420416,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.0439,1.1237,7.1687,1.5573,0.2931,0.0824,0.3284,1.5534,13.6335,11.1483,66.1109,83.8238,0.3598,28.0673,7.9809,2.1365,1.9312,4.6829,2.1655
32891276165290112,0.7000,94.17,0.0000,astrometric_binary,ra|parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.0063,0.4402,7.0991,0.1871,0.3418,1.2529,0.2624,4.2425,11.4952,9.7533,23.9156,1.2348,0.2865,35.1780,7.4593,1.9576,0.7455,4.4155,1.9729
33729928659347584,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,18.0211,31.7744,135.4909,10.7355,4.0523,21.1708,0.2211,24.2379,79.3498,194.1593,798.5077,17.6162,3.8883,802.2270,156.6937,38.4528,3.5237,66.6467,25.5058
34353179953675520,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.0990,0.8861,9.0693,0.8417,0.7705,1.1335,0.2530,1.9841,11.0812,13.1354,50.9381,10.2230,0.6426,48.1864,10.9715,2.6658,1.3494,4.6264,1.9979
34697670690506624,0.7000,94.17,0.0000,quality_issue,ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used|non_single_star,0.0625,1.3491,0.7692,0.1221,0.2841,0.2710,0.0749,0.3171,2.4760,1.2491,1.7356,57.3106,0.0240,1.4837,0.6185,0.0576,0.9701,1.1612,0.2411
29713721921020800,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,0.9529,1.1326,8.1927,0.3753,0.7029,1.6251,0.4578,3.4986,11.4665,11.7078,39.2275,6.4577,0.3236,41.6426,9.8224,2.3478,1.0410,4.9312,2.1892
30238601284066304,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,1.3588,0.8341,5.5080,0.9733,0.5286,3.8574,0.5861,1.3671,16.2677,10.2668,58.4950,92.2494,0.2365,24.1410,6.6192,1.6332,2.8083,6.3026,1.9047
30323435478278528,0.7000,94.17,0.0000,astrometric_binary,parallax|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|non_single_star|distance|tangential_velocity,0.6658,0.8304,5.5741,0.0774,0.1919,4.7323,0.0036,1.9796,1.6102,2.2317,12.1985,113.3064,0.1258,0.5060,0.9986,0.0817,1.9661,2.1800,1.5483
32383954628425984,0.7000,94.17,0.0000,astrometric_binary,parallax|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity,1.7221,0.3565,7.6823,0.0878,0.1245,1.6675,1.3804,6.1382,13.4543,8.7016,18.5161,1.0520,0.2792,31.9755,6.7619,1.7236,0.6440,3.7207,1.3936
33314824364744064,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,9.2009,14.3777,63.6387,4.8553,1.6837,10.8445,2.0837,12.4785,48.6862,91.9286,364.7303,8.4616,1.9139,377.1208,74.6692,18.2309,2.4246,33.0466,13.2901
34503950485831680,0.7000,94.17,0.0000,quality_issue,parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star,0.4159,0.9640,1.6691,0.3716,0.2093,0.6776,0.2375,0.4398,5.4806,2.9300,23.2877,61.2146,0.1641,3.4049,1.5006,0.1519,1.5492,0.8720,0.5170
29644521407738496,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.1265,1.3533,10.3595,0.4729,0.5046,1.9228,0.9246,2.0406,3.0545,12.4888,43.7270,1.6414,0.3150,48.5202,10.4035,2.5023,0.6938,4.6737,1.7923
31082991854510720,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,1.7236,1.6849,17.1518,0.6873,0.2555,0.6235,0.4503,6.5479,10.8430,18.1241,60.0137,1.9838,0.4883,71.1641,15.2181,3.6265,2.4530,6.1512,1.9523
32309393995441536,0.7000,94.17,0.0000,quality_issue,astrometric_excess_noise_sig|ipd_frac_multi_peak|visibility_periods_used,0.2776,0.8713,0.1095,0.0531,0.5557,0.6742,1.2710,2.0858,0.2896,1.0136,4.6261,53.3302,0.0021,3.4416,0.3924,0.0392,1.4053,1.2990,0.9819
33138047806530176,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star,0.1166,0.3613,6.6161,1.1661,1.4903,0.4894,0.6323,1.5744,2.5094,9.0563,78.2287,198.7532,0.4638,29.2534,4.1266,0.0334,1.4477,1.3123,1.3902
35000345626034432,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance,0.4061,0.3006,2.6394,0.6918,1.0130,0.8203,0.5149,0.1646,9.8080,5.8285,41.7055,92.8711,0.2107,12.3379,3.0716,0.4103,3.1239,1.1035,1.0819
27323486721297408,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,5.0035,8.7018,36.8749,2.7049,0.3803,7.8458,0.2077,7.0365,18.1881,51.6402,201.5348,5.0786,1.1149,207.3406,42.0129,10.2673,0.5996,19.8580,8.7065
27880973476197120,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,16.8950,35.3831,140.0173,12.1098,3.3391,21.7252,0.8619,26.2372,84.4762,205.5361,892.9078,34.5243,4.0947,838.0152,164.6697,40.7424,6.8912,72.4519,29.5670
28840297371517952,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmdec|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,2.9917,3.4036,19.9628,1.1716,0.4815,4.3218,0.3549,3.5334,27.0211,25.0238,87.0555,2.5003,0.6540,100.5875,21.0114,5.0116,1.2004,9.8724,3.4632
29352601070448512,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,147.8275,300.9249,1183.8046,100.4975,33.2879,187.1015,10.1989,211.2066,479.7670,1744.3442,7425.1699,115.5486,33.7214,7217.3696,1398.5315,345.0527,55.6673,609.3359,244.8557
29950250064399232,0.7000,94.17,0.0000,astrometric_binary,parallax|parallax_error|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.6065,1.7519,12.3471,0.5438,0.6057,1.2682,1.1972,5.6542,17.5058,17.0912,49.6612,1.7915,0.5031,64.1189,14.5472,3.4221,0.6827,7.3037,3.2371
29968568100221824,0.7000,94.17,0.0000,astrometric_binary,dec|parallax|parallax_error|pmdec|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|tangential_velocity|total_velocity,1.7708,1.9322,13.3430,0.6346,0.2884,2.3064,0.0494,6.4578,19.4921,18.3305,54.5287,1.8748,0.5151,69.7279,14.6078,3.6719,0.5440,6.6666,2.3128
30850582584163840,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,2.4119,1.9474,17.9434,0.6000,0.1315,1.0104,0.2787,12.2822,23.0199,19.6528,58.7046,1.8846,0.5596,78.1973,16.7756,3.8997,2.4287,6.7174,1.9944
26767305636449024,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,38.7134,80.6249,315.0036,27.9420,9.0272,47.8763,3.6229,61.5884,130.5687,465.8755,2039.8044,48.3026,9.2955,1907.6996,372.2762,92.2751,17.1001,159.7736,63.1283
27260505320790784,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,32.3977,63.3333,251.5203,20.7640,6.4934,40.7313,2.9290,45.7709,128.3678,369.4949,1543.8887,31.3466,7.2414,1528.0551,297.2930,73.1282,11.8280,130.6398,52.8478
28872251927569920,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,20.7904,49.6720,189.9633,18.0316,5.0452,27.6503,1.8982,33.3316,114.0900,283.5906,1316.2026,127.8998,5.6859,1144.3223,225.0184,56.2507,13.0061,99.1505,40.9942
30259148407202048,0.7000,94.17,0.0000,astrometric_binary,ra|dec|parallax|parallax_error|pmra|pmdec|radial_velocity|radial_velocity_error|ruwe|astrometric_excess_noise|astrometric_excess_noise_sig|ipd_frac_multi_peak|ipd_gof_harmonic_amplitude|visibility_periods_used|non_single_star|duplicated_source|distance|tangential_velocity|total_velocity,9.5495,17.7525,76.7943,5.9747,2.9397,12.7484,1.8138,14.1783,49.3511,110.2590,445.3445,10.1552,2.2516,453.5781,89.3045,22.8591,2.2560,39.2740,15.7227
